,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_s,explicit,virality
0,-0.6001319058853009,-1.0347046546617753,11,-0.9898674754554789,1,0.46814104676095625,-0.22417550216496768,-0.6207612673088558,-0.9713259164480804,2.3440603891551093,0.01677071081182043,0,1
1,0.0598655247640303,-0.8298506344576426,0,-0.22240130117745488,1,-1.0326372700060173,-0.22430147205522297,-0.43485175041099944,-0.9244862465487693,-0.39596368752079947,0.8291191644933006,1,1
2,0.007065730312083751,-0.17139128380150187,0,0.10426378838703759,1,-0.7392296511009467,-0.22430147205522297,0.6594651383523026,-0.11969555464242032,-0.8379473865243905,-0.3022208546336297,0,1
3,-0.355932856545048,-1.1322541880923147,11,-0.8191176047285339,1,0.6599972124486013,-0.22429323872906248,-0.6300878317017249,-1.4524970708682785,1.261491943324761,0.4257527834539502,1,1
4,-1.1347298247112592,-0.3177155839473106,9,-1.1145996505255165,1,1.2223342498089393,-0.20256549099156318,-0.7109180564399233,-1.1118449261460146,1.2786202362256278,0.4478859607416528,0,1
5,-0.4879323426749144,0.5943725536282326,4,0.006778933113852669,1,0.07781298553436845,-0.22430147205522297,-0.37889236405378507,-0.3027960824306372,-1.4121306690916215,1.4297319593909885,1,1
6,-1.7485274352151372,-0.5615894175236593,9,-0.5109201430263529,1,0.8717005676901403,-0.22430147205522297,-0.52811739433969,-0.7200949597154107,-1.1717312235240687,-0.2136374394638314,0,1
7,-0.4087326509969946,-0.12261651708623213,0,0.17662055984756922,1,-0.6036071891493358,-0.22430147205522297,0.7029891055190249,-0.4731221547917692,0.9390711029853448,-0.15438745627785005,1,1
8,0.2050649595068833,-0.8298506344576426,2,-0.20211718532868653,1,0.8154668639541064,-0.22430147205522297,-0.64563210568984,-0.0941466437882505,-0.9091085720988346,0.3387539313774869,0,1
9,0.07306547337701694,-1.2688235348950698,0,-0.8624105684057555,1,-0.15042969433541598,-0.22430147205522297,-0.5592059423159201,-1.1544264442362975,-0.0734758088530044,1.349312213278052,0,1
10,0.43606406023414945,-1.6638991452887546,6,-1.8935702487177675,0,1.3480331169836035,-0.22428731073422695,-0.12396627064869775,-0.8137742995140334,-0.5086886366903032,-0.9044055361199057,0,1
11,-1.1347298247112592,-1.5907369952158499,0,-1.4694203038800904,1,1.6457409602920177,-0.22430147205522297,-0.5467705231254281,-1.3375269720245144,-1.4591915756137694,0.6276641510590656,1,1
12,0.7000630324938815,0.7455743304455689,0,-0.2069611532925715,1,-0.7855397600600335,-0.22430147205522297,-0.28562672012509466,-1.231073176798807,0.265537017760246,-0.12217645771653678,1,1
13,-1.1149299017917793,-0.9176452145451282,10,-0.4167655157283389,1,0.5276826154226392,-0.22430147205522297,0.8833026837811601,-1.0479726490105898,0.6806048279196173,0.22689645349278434,1,1
14,0.2974645997977898,-0.8639929711583315,0,-0.33169332836260906,1,0.20351185270903227,-0.22430147205522297,-0.5778590711016582,-0.664738986198043,-0.737959719746921,-0.3897014138904666,0,1
15,0.6010634178964824,-1.3663730683256092,7,-1.0110598352974751,1,0.9113949467979289,-0.21244548238413583,-0.5592059423159201,-1.256622087652977,-0.6028104497345991,-0.13918832708658083,0,1
16,-0.4483324968359545,-1.6004919485589038,0,-0.9532349677285987,1,1.1462533565190112,-0.22430147205522297,-0.5840767806969043,-1.1884916587085241,1.071605878190881,0.14216669576597674,1,1
17,1.247860899932827,-1.0103172713041404,9,-0.5342317388525493,1,0.8187747288797554,-0.22430147205522297,0.34857965859000095,-1.529143803430788,-0.4044105168965694,-0.07060843640704328,0,1
18,-1.6033280004722845,-0.5810993242097672,2,-0.37407804804660266,1,0.9742443803852608,-0.22430147205522297,-0.6369273122564956,-0.9244862465487693,1.6739787778415358,-0.5547748587017309,0,1
19,-0.520932214207381,-0.7176686710125222,0,-0.25600632892690645,1,1.3877274960913921,-0.22430147205522297,-0.5654236519111662,-1.2395894804168637,-1.736495620954032,-0.18204758963510517,0,1
20,-0.6001319058853009,-1.0347046546617753,11,-0.9898674754554789,1,0.46814104676095625,-0.22417550216496768,-0.6207612673088558,-0.9713259164480804,2.3440603891551093,0.01677071081182043,0,1
21,0.0598655247640303,-0.8298506344576426,0,-0.22240130117745488,1,-1.0326372700060173,-0.22430147205522297,-0.43485175041099944,-0.9244862465487693,-0.39596368752079947,0.8291191644933006,1,1
22,0.007065730312083751,-0.17139128380150187,0,0.10426378838703759,1,-0.7392296511009467,-0.22430147205522297,0.6594651383523026,-0.11969555464242032,-0.8379473865243905,-0.3022208546336297,0,1
23,-0.355932856545048,-1.1322541880923147,11,-0.8191176047285339,1,0.6599972124486013,-0.22429323872906248,-0.6300878317017249,-1.4524970708682785,1.261491943324761,0.4257527834539502,1,1
24,-1.1347298247112592,-0.3177155839473106,9,-1.1145996505255165,1,1.2223342498089393,-0.20256549099156318,-0.7109180564399233,-1.1118449261460146,1.2786202362256278,0.4478859607416528,0,1
25,-0.4879323426749144,0.5943725536282326,4,0.006778933113852669,1,0.07781298553436845,-0.22430147205522297,-0.37889236405378507,-0.3027960824306372,-1.4121306690916215,1.4297319593909885,1,1
26,-1.7485274352151372,-0.5615894175236593,9,-0.5109201430263529,1,0.8717005676901403,-0.22430147205522297,-0.52811739433969,-0.7200949597154107,-1.1717312235240687,-0.2136374394638314,0,1
27,-0.4087326509969946,-0.12261651708623213,0,0.17662055984756922,1,-0.6036071891493358,-0.22430147205522297,0.7029891055190249,-0.4731221547917692,0.9390711029853448,-0.15438745627785005,1,1
28,0.2050649595068833,-0.8298506344576426,2,-0.20211718532868653,1,0.8154668639541064,-0.22430147205522297,-0.64563210568984,-0.0941466437882505,-0.9091085720988346,0.3387539313774869,0,1
29,0.07306547337701694,-1.2688235348950698,0,-0.8624105684057555,1,-0.15042969433541598,-0.22430147205522297,-0.5592059423159201,-1.1544264442362975,-0.0734758088530044,1.349312213278052,0,1
30,0.43606406023414945,-1.6638991452887546,6,-1.8935702487177675,0,1.3480331169836035,-0.22428731073422695,-0.12396627064869775,-0.8137742995140334,-0.5086886366903032,-0.9044055361199057,0,1
31,-1.1347298247112592,-1.5907369952158499,0,-1.4694203038800904,1,1.6457409602920177,-0.22430147205522297,-0.5467705231254281,-1.3375269720245144,-1.4591915756137694,0.6276641510590656,1,1
32,0.7000630324938815,0.7455743304455689,0,-0.2069611532925715,1,-0.7855397600600335,-0.22430147205522297,-0.28562672012509466,-1.231073176798807,0.265537017760246,-0.12217645771653678,1,1
33,-1.1149299017917793,-0.9176452145451282,10,-0.4167655157283389,1,0.5276826154226392,-0.22430147205522297,0.8833026837811601,-1.0479726490105898,0.6806048279196173,0.22689645349278434,1,1
34,0.2974645997977898,-0.8639929711583315,0,-0.33169332836260906,1,0.20351185270903227,-0.22430147205522297,-0.5778590711016582,-0.664738986198043,-0.737959719746921,-0.3897014138904666,0,1
35,0.6010634178964824,-1.3663730683256092,7,-1.0110598352974751,1,0.9113949467979289,-0.21244548238413583,-0.5592059423159201,-1.256622087652977,-0.6028104497345991,-0.13918832708658083,0,1
36,-0.4945323169814077,-0.22016605051677107,8,1.2595501477736017,1,-1.1394813071044816,-0.22430147205522297,-0.19236107619640402,-1.201266114135609,-1.3448912257273562,1.5923081327671564,0,1
37,0.2512647796523365,0.24319423327829098,4,0.3213341027686327,1,-0.7921554899113316,-0.22427990074068255,-0.2172319145773882,-0.08137218836116558,-0.8441484318994594,-0.3416574609005504,0,1
38,0.2974645997977898,0.10174740980400872,8,0.18116177981371154,1,-0.9873195205246255,-0.22430147205522297,1.7351288983298665,-1.6526302058926088,-1.07476028152366,-0.288897848144869,1,1
39,0.2512647796523365,0.24319423327829098,4,0.3213341027686327,1,-0.7921554899113316,-0.22427990074068255,-0.2172319145773882,-0.08137218836116558,-0.8441484318994594,-0.3416574609005504,0,1
40,0.2974645997977898,0.10174740980400872,8,0.18116177981371154,1,-0.9873195205246255,-0.22430147205522297,1.7351288983298665,-1.6526302058926088,-1.07476028152366,-0.288897848144869,1,1
41,0.2512647796523365,0.24319423327829098,4,0.3213341027686327,1,-0.7921554899113316,-0.22427990074068255,-0.2172319145773882,-0.08137218836116558,-0.8441484318994594,-0.3416574609005504,0,1
42,0.2974645997977898,0.10174740980400872,8,0.18116177981371154,1,-0.9873195205246255,-0.22430147205522297,1.7351288983298665,-1.6526302058926088,-1.07476028152366,-0.288897848144869,1,1
43,-1.022530261500873,-0.34210296730494544,0,-0.031064566603998613,1,-1.1358426556862677,-0.20758781994945427,0.2366608858755724,-1.6057905359932976,2.1418727907636597,1.286893103905401,0,1
44,0.24466480534584323,0.8528788172191623,6,0.8629502707305202,1,-0.9863271610469306,-0.22430147205522297,-0.6680158602327257,-0.14950261730561845,0.26684426516363857,0.044139284559901966,0,1
45,0.11266531921597685,-0.0884741803855433,0,-0.26206128888176256,0,0.5442219400508844,-0.2208928750247854,0.3983213353519693,0.10598649123607985,0.26724649513391335,0.15107827860289266,0,1
46,-1.3723288997450183,0.17490955987691334,5,-0.4588474874145893,1,0.636842157969058,-0.2237309025523019,-0.6394143960945939,-0.3794428149931467,-1.0895422329312578,0.4345249247386527,0,1
47,0.11266531921597685,-0.0884741803855433,0,-0.26206128888176256,0,0.5442219400508844,-0.2208928750247854,0.3983213353519693,0.10598649123607985,0.26724649513391335,0.15107827860289266,0,1
48,-1.3723288997450183,0.17490955987691334,5,-0.4588474874145893,1,0.636842157969058,-0.2237309025523019,-0.6394143960945939,-0.3794428149931467,-1.0895422329312578,0.4345249247386527,0,1
49,0.11926529352247017,-0.08359670371401633,0,-0.26690525684564753,0,0.583916319158673,-0.22146097452985833,0.3361442393995089,0.17837507198956104,0.26684426516363857,0.15107827860289266,0,1
50,-0.4153326253034879,0.1212573164901166,5,-0.4546090154461902,1,0.5872241840843222,-0.22370208591074023,-0.6431450218517416,-0.4518313957466277,-1.077140142181119,0.43455027774814614,0,1
51,-0.2833331391736215,0.5065779735407471,9,0.6053117246513886,1,-0.8053869496139278,-0.22413186553631717,-0.5654236519111662,0.23373104550692855,1.6063035853428058,-0.623887162580629,0,1
52,-1.5571281803268313,-0.26894081723204083,7,0.03765922888361941,1,0.43506239750446574,-0.22417138550188745,-0.4845934271729678,-0.23892380529521265,-1.794550813330357,-0.08031863904299988,0,1
53,1.2016610797873737,0.29196899999356074,0,0.7615296914866787,1,-0.9386939061175844,-0.22430147205522297,-0.658067524880332,0.5275435203298816,-0.4030362311647974,-0.47260575493375223,0,1
54,1.1620612339484138,0.3553761967234114,2,0.6325590444482415,1,-1.1616770807555867,-0.22430147205522297,-0.8222150581948273,0.8724538168611738,-1.2417527575160678,-0.713459345120668,0,1
55,0.11926529352247017,0.8089815271754195,2,0.3625078304616547,1,-1.0180826643331617,-0.22430147205522297,0.006605630851469092,-0.39221727042023163,1.2718158458951463,-0.24663438131943863,0,1
