,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_s,time_signature,popularity,release_date,explicit,release_year,virality
2146,-0.9490252635634511,-2.0345385866980106,10,-1.1115268987107219,1,0.0406,1.7581759766383351,-0.2258062600761595,-0.5448987317333895,-1.391850074605886,-0.22964347918572042,-0.23042645087338123,4,-0.7872624699118144,2022-10-19,0,2022.0,0
2147,-1.0274635879407,-2.04901106812828,5,-0.5104738161004658,1,0.0414,1.9593429448738116,-0.22580617819372714,0.7032129480939419,-0.7609834836870034,-1.5768519222056776,-0.6976080181735721,1,-0.7872624699118144,2022-10-19,0,2022.0,0
2148,-1.0274635879407,-2.04901106812828,5,-0.5104738161004658,1,0.0414,1.9593429448738116,-0.22580617819372714,0.7032129480939419,-0.7609834836870034,-1.5768519222056776,-0.6976080181735721,1,-0.7872624699118144,2022-10-18,0,2022.0,0
2149,-1.0274635879407,-2.04901106812828,5,-0.5104738161004658,1,0.0414,1.9593429448738116,-0.22580617819372714,0.7032129480939419,-0.7609834836870034,-1.5768519222056776,-0.6976080181735721,1,-0.7872624699118144,2022-10-19,0,2022.0,0
2150,0.8289100889875236,1.1204623651006451,6,-0.4150212173732793,0,0.0402,-0.8438033338172569,-0.22514129284304202,-0.6491099982044095,0.1512155058848948,-0.37983980772980575,0.3977078555985124,4,1.3419638163267034,2022-07-12,0,2022.0,0
2151,-1.0274635879407,-2.04901106812828,5,-0.5104738161004658,1,0.0414,1.9593429448738116,-0.22580617819372714,0.7032129480939419,-0.7609834836870034,-1.5768519222056776,-0.6976080181735721,1,-0.7550014655748671,2022-10-19,0,2022.0,0
2152,-1.0274635879407,-2.04901106812828,5,-0.5104738161004658,1,0.0414,1.9593429448738116,-0.22580617819372714,0.7032129480939419,-0.7609834836870034,-1.5768519222056776,-0.6976080181735721,1,-0.7872624699118144,2022-10-19,0,2022.0,0
2153,0.3713531967869054,0.6235738359947408,0,-0.26736797871716156,1,0.0275,-0.5272126952827362,-0.22281828823726166,-0.763621215431286,0.23220513580015634,0.1591709397188529,1.8744557590847515,4,1.3097028119897562,2006-08-03,0,2006.0,0
2154,0.8158370349246489,0.08809202307478542,2,-0.6211391727497985,1,0.0491,1.0326557633300586,-0.2258151852612857,-0.7999739828048975,0.18531640269132044,-0.24492790806679685,0.96076294616236,4,1.3419638163267034,2013-05-31,0,2013.0,0
2155,0.031453791152159925,0.7586503293439189,6,0.46731874211115604,0,0.0452,-0.6492320038845827,-0.2254802861129726,-0.06625396131417023,-0.015026366046432533,1.1994171027105274,-0.5161340221436725,4,1.9549228987287008,2020-05-20,0,2020.0,1
2156,1.5217819543198887,0.08809202307478542,8,0.3808148245146428,1,0.0565,-1.1425857489342106,-0.20673657852364644,-0.6993979930712388,-0.36882317041310325,0.22429735488536837,-0.5086807811540128,4,1.9226618943917537,2021-06-25,1,2021.0,1
2157,0.10989211552940889,0.9853858717514677,10,1.4558497176795864,1,0.0336,-1.0334279350228293,-0.08088328000110757,-0.599427882793807,-0.530802430243627,0.05895067139776007,0.1649307174231215,4,2.213010933424279,2013-04-19,0,2013.0,1
2158,-0.40649351995414607,-0.8043776651251402,5,0.05060849079278015,0,0.0276,-0.42498030158929717,-0.22578922853023062,1.5756793650606202,-0.6458929569653152,0.8236748927174009,1.0066252223854,3,1.3419638163267034,2007-09-18,0,2007.0,0
2159,-0.46532226323708276,0.14115778831910536,10,0.1210047823540805,0,0.0785,-0.3557260994098708,-0.2258151852612857,0.46691996016546666,-0.45407541242916855,1.5986557702598696,-0.4030559342622179,4,1.3742248206636507,2015-05-18,0,2015.0,0
2160,1.3060765622824548,-2.04901106812828,0,-1.2827449976776135,1,0.0574,0.8051062418833717,-0.2258151852612857,2.5632628787104017,0.36434611092505753,-0.9489836726435689,-0.5653254126754271,4,1.7613568727070175,2018-09-28,0,2018.0,0
2161,0.12950169662372113,-0.3316099384030173,9,0.2898365663527925,0,0.0386,-0.8471011529686582,-0.225671072180349,-0.8435973036532315,-1.4046379109082956,0.45661397018085115,0.11540393104683234,4,2.0517059117395426,2017-11-10,0,2017.0,1
2163,-0.2234707630738985,-0.9587508003813435,0,-0.7464207085792314,1,0.0324,1.2272270932627325,-0.07351386108957311,-0.2177238253708852,-0.010763753945629269,0.5858947644666217,0.053479920491075555,4,0.4709166992291279,2022-10-11,0,2022.0,0
2164,1.0772981161821453,-0.23030256839113375,7,-0.7380686061906023,1,0.0465,0.1521380499059227,1.5182806238018745,-0.7133332205644567,-0.010763753945629269,-0.8120941824016484,-0.050877875432477515,4,1.3097028119897562,1996-05-06,0,1996.0,0
2165,-0.9817078987206381,-0.3171374569727482,4,-0.25096206331092635,0,0.04,1.095314327206682,-0.22568007924790756,-0.6394159269047798,-1.6689198611580978,0.01591293744315071,0.2141221079548761,4,2.213010933424279,2013-06-24,1,2013.0,1
2166,0.881202305239023,0.840661057448777,3,0.7447278571620433,0,0.0496,-0.8503989721200594,-0.22190120499493737,-0.7927034293301753,0.22367991159854983,0.2582850980551305,0.7172904071668071,4,1.7613568727070175,2011-04-29,0,2011.0,0
2167,-0.4718587902685202,0.7972436131579697,0,0.8166155955784559,0,0.0566,0.27745517765917055,-0.22396464229016702,-0.7066685465459612,0.6243654490740567,-1.5842259887711092,0.11324249115983093,4,1.3097028119897562,2018-07-12,0,2018.0,0
2168,-0.18425160088527473,-0.3702032222170682,8,0.793945603380749,1,0.0251,-0.6921036528527991,-0.2257960247721157,-0.5873102936692698,-1.2426586510777717,-1.015450827185618,0.4322287834489532,4,1.2451808033158616,2018-08-18,0,2018.0,0
2169,-0.5241510065200194,0.42578325644773,5,1.092533263774231,0,0.0344,0.8611691674571931,-0.2258151852612857,-0.478251991548435,-0.1642177895745468,1.5829691195661328,-0.004146054427310725,3,1.3097028119897562,2019-08-23,0,2019.0,0
2170,0.9727136836791468,0.46920070073853726,2,0.008251400107590807,1,0.0375,-0.27987625892764184,-0.22454600755985474,-0.7993681033486707,1.4683626450331022,0.7286499894764985,1.0250347276298593,4,1.3419638163267034,2006-09-11,0,2006.0,0
2171,-0.40649351995414607,0.6235738359947408,7,-0.0627414701957544,0,0.0424,-0.6492320038845827,-0.22426760728986342,-0.3752524839898687,0.13416505748168173,-1.0718959548955576,0.12186340657120392,4,1.3097028119897562,2013-07-19,0,2013.0,0
2172,1.4890993191627018,0.7827711317277006,2,1.7884423663696287,0,0.0633,0.33351810323299197,-0.2258151852612857,-0.8472325803905928,0.8204456057110064,-0.7486101729701606,-0.528009519453864,4,1.277441807652809,2019-10-25,0,2019.0,0
2173,-1.0013174798149502,-0.13864351933276348,2,0.3867806119350919,1,0.0828,-0.29636535468464814,-0.2258151852612857,-0.6418394447296871,-0.9144375193159207,1.52719436154396,0.8151763054976721,4,1.3419638163267034,2011-02-24,0,2011.0,0
2174,0.9857867377420215,0.7297053664833807,1,0.3002766943385786,1,0.0676,-1.1465431319158923,-0.2258151852612857,-0.9169087178566816,0.9525865808359076,0.9246996046638136,-0.25145701253253805,4,1.7936178770439648,2015-04-14,0,2015.0,0
2175,-1.798773777650314,-0.7223669370202821,1,-0.5507428811884983,0,0.0329,1.7350912425785263,-0.2257938958288746,-0.6054866773560755,-0.33472227360667717,-1.6715751590870846,0.17982477733412472,4,1.277441807652809,2020-08-10,0,2020.0,0
2176,-0.46532226323708276,-0.00839118646034177,8,0.47089821456342545,0,0.0404,0.9897841143618422,-0.2258151852612857,-0.5206635534843151,0.3217199899170249,-1.684178109217095,0.03658590758118025,4,1.3742248206636507,2021-05-15,0,2021.0,0
2177,0.07720948037222182,0.4450798983547555,0,-0.5507428811884983,1,0.0567,-0.6591254613387865,-0.22578030334510443,-0.5509575262956582,0.30466954151381187,0.9306994133693238,-0.30315766086414475,4,0.37413368621828613,2022-10-11,0,2022.0,0
2178,1.2864669811881426,1.4099119937060267,1,1.3657663276308039,0,0.0589,-0.652529823035984,-0.2258151852612857,-0.9078205260132787,1.1571919616744644,-0.91593444703668,-0.3179647662969352,4,1.7613568727070175,2018-02-16,0,2018.0,0
2179,-0.837904304029015,-2.333636536256905,2,-0.9841573372841317,1,0.0401,1.9989167746906267,-0.22580372172075663,-0.6218454226742008,-1.5623545586380163,-1.7360982415346111,0.563492779345178,4,-0.7872624699118144,2022-10-20,0,2022.0,0
2180,-0.6221989119915807,-1.4990567737780554,0,-0.2575244294734206,1,0.0323,1.2635031039281464,-0.2258151852612857,-0.07231275587643884,-0.6501555690661185,0.7905251116573471,-0.520767453625578,4,1.696834864033123,2014-10-06,0,2014.0,0
2182,-1.7399450343673772,-0.7368394184505512,2,0.4112403403589335,0,0.0405,0.7622345929151553,-0.2258151852612857,-0.42372284048801756,-1.016740209735199,-1.414454865344242,0.4454955524105474,4,1.3419638163267034,2019-04-24,0,2019.0,0
2183,-0.8117581959032657,-1.8029788838137057,4,-1.199223973791325,0,0.035,1.705410870215915,-0.03912323950241219,0.34574406892009457,0.5050123102515653,-1.384455821816691,-1.9550070393341246,4,1.3742248206636507,2022-08-05,0,2022.0,0
2184,-0.2822995063568352,0.6718154407623044,2,-0.03291253309350857,1,0.118,-0.47444758886031607,-0.2256309497884973,0.06098072449347029,0.061700651768026235,2.6055510412851604,-0.2730093010609707,4,0.37413368621828613,2022-10-11,0,2022.0,0
2185,0.051063372246472165,0.17975107213315625,0,0.6233240831559023,1,0.0318,-0.34583264195566704,-0.2258151852612857,0.9031531686488055,0.7522438120981542,0.2578828762424706,-0.2694069012493019,4,0.3096116775443917,2022-10-11,0,2022.0,0
2186,1.0642250621192706,-0.022863667890610846,0,0.5952848822797909,0,0.0868,-0.6690189187929902,-0.2258151852612857,0.5759782622863012,0.5774767159652208,0.9231577543819509,-0.5244319637788272,4,1.567790846685334,2020-10-02,1,2020.0,0
2187,0.9857867377420215,0.2231685164239635,11,-0.717486639590053,0,0.0327,0.7391498588553465,-0.2257144698694947,-0.39948766223894316,0.5604262675620078,-0.5802133074032144,1.134187441923427,4,0.18056766019660273,2022-10-11,0,2022.0,0
2188,-1.0274635879407,-2.04901106812828,5,-0.5104738161004658,1,0.0414,1.9593429448738116,-0.22580617819372714,0.7032129480939419,-0.7609834836870034,-1.5768519222056776,-0.6976080181735721,1,-0.7872624699118144,2022-10-14,0,2022.0,0
2189,0.2079400210009701,0.8503093784022896,4,0.8193001999176581,0,0.0392,-0.49093668461732237,-0.2257387070694704,-0.5327811426088523,0.4112348440338935,0.9262749734300647,0.16206121964210254,4,1.3097028119897562,2018-02-14,0,2018.0,0
2190,-0.4195665740170209,-0.8284984675089221,2,-0.37176925857502224,0,0.037,1.6658370403990999,-0.22561293565338025,-0.44189922417482336,-1.4174257472107055,-0.47945674333190874,0.17794904501839393,4,1.3419638163267034,2016-12-30,0,2016.0,0
2191,-1.4523378449841315,-2.3577573386406865,5,-1.6347264554841154,1,0.041,1.8933865618457868,-0.22542788135626837,-0.5812514991070012,-1.4941527650251643,-1.0507793097309128,0.8269275821247026,1,-0.7872624699118144,2022-10-12,0,2022.0,0
2192,-1.0274635879407,-2.04901106812828,5,-0.5104738161004658,1,0.0414,1.9593429448738116,-0.22580617819372714,0.7032129480939419,-0.7609834836870034,-1.5768519222056776,-0.6976080181735721,1,-0.7872624699118144,2022-10-17,0,2022.0,0
2193,0.4955472103842163,-1.1082997751607906,2,-2.2014762604267886,1,0.0362,1.385522412529993,0.6339503544177368,-0.538839937171121,-0.8845992346102979,-0.07783826339099544,0.3875217595793108,4,1.3419638163267034,2022-09-02,0,2022.0,0
2194,1.8289987247974473,-0.3074891360192355,3,-0.2008494489791534,0,0.0367,-1.0034177807450777,-0.18733044205660562,-0.508545964359778,-0.9272253556183305,-0.24435809383219498,1.1256410589219499,4,1.3097028119897562,2010-07-16,0,2010.0,0
2195,-0.6679546012116426,-0.9587508003813435,6,-1.1744659559964608,0,0.0394,1.2766943805337514,-0.2258151852612857,1.0061526762073718,1.2680198762953487,1.9339411695962867,0.06695786461404374,3,1.3097028119897562,2022-07-18,0,2022.0,0
2196,-1.4523378449841315,-2.3577573386406865,5,-1.6347264554841154,1,0.041,1.8933865618457868,-0.22542788135626837,-0.5812514991070012,-1.4941527650251643,-1.0507793097309128,0.8269275821247026,1,-0.7550014655748671,2022-10-12,0,2022.0,0
2197,-1.4523378449841315,-2.3577573386406865,5,-1.6347264554841154,1,0.041,1.8933865618457868,-0.22542788135626837,-0.5812514991070012,-1.4941527650251643,-1.0507793097309128,0.8269275821247026,1,-0.7550014655748671,2022-10-12,0,2022.0,0
2198,0.6328142780444013,-0.8284984675089221,0,-0.43769120957098584,0,0.0295,-0.08860274814636893,-0.22568499219384858,-0.20560623624634797,-0.45407541242916855,-0.7489118393296555,-1.4853410583707136,4,-0.10978137883592243,2022-10-06,0,2022.0,0
2199,-0.752929452620329,-1.127596417067816,7,-0.32076177613018186,1,0.0405,1.5570090084028583,-0.2258151852612857,-0.6054866773560755,0.10858938487686215,1.253348344091343,-0.8630202798707547,4,1.3097028119897562,2018-08-24,0,2018.0,0
2200,-1.4523378449841315,-2.3577573386406865,5,-1.6347264554841154,1,0.041,1.8933865618457868,-0.22542788135626837,-0.5812514991070012,-1.4941527650251643,-1.0507793097309128,0.8269275821247026,1,-0.7872624699118144,2022-10-12,0,2022.0,0
